0 ,/, 3000 ,epoch,Train loss:, 6.841330, acc:, 0.175, Test loss:, 2.600423, acc:, 0.143,---, 0.0389, seconds ---
579 ,/, 3000 ,epoch,Train loss:, 0.040308, acc:, 0.975, Test loss:, 0.897209, acc:, 0.762,---, 0.0384, seconds ---
580 ,/, 3000 ,epoch,Train loss:, 0.094776, acc:, 0.950, Test loss:, 0.888716, acc:, 0.786,---, 0.0385, seconds ---
581 ,/, 3000 ,epoch,Train loss:, 0.073084, acc:, 0.950, Test loss:, 0.869344, acc:, 0.762,---, 0.0385, seconds ---
582 ,/, 3000 ,epoch,Train loss:, 0.153765, acc:, 0.975, Test loss:, 0.862107, acc:, 0.786,---, 0.0384, seconds ---
583 ,/, 3000 ,epoch,Train loss:, 0.081830, acc:, 0.975, Test loss:, 0.868882, acc:, 0.786,---, 0.0386, seconds ---
584 ,/, 3000 ,epoch,Train loss:, 0.019980, acc:, 1.000, Test loss:, 0.867424, acc:, 0.786,---, 0.0383, seconds ---
585 ,/, 3000 ,epoch,Train loss:, 0.035160, acc:, 1.000, Test loss:, 1.011149, acc:, 0.762,---, 0.0384, seconds ---
586 ,/, 3000 ,epoch,Train loss:, 0.008118, acc:, 1.000, Test loss:, 1.052147, acc:, 0.762,---, 0.0386, seconds ---
587 ,/, 3000 ,epoch,Train loss:, 0.121881, acc:, 0.950, Test loss:, 1.088495, acc:, 0.738,---, 0.0407, seconds ---
588 ,/, 3000 ,epoch,Train loss:, 0.009865, acc:, 1.000, Test loss:, 1.135324, acc:, 0.738,---, 0.0414, seconds ---
589 ,/, 3000 ,epoch,Train loss:, 0.045252, acc:, 1.000, Test loss:, 1.184357, acc:, 0.738,---, 0.0385, seconds ---
590 ,/, 3000 ,epoch,Train loss:, 0.052115, acc:, 0.975, Test loss:, 1.233279, acc:, 0.738,---, 0.0385, seconds ---
591 ,/, 3000 ,epoch,Train loss:, 0.040656, acc:, 1.000, Test loss:, 1.170220, acc:, 0.762,---, 0.0385, seconds ---
592 ,/, 3000 ,epoch,Train loss:, 0.066052, acc:, 0.975, Test loss:, 1.261992, acc:, 0.762,---, 0.0386, seconds ---
593 ,/, 3000 ,epoch,Train loss:, 0.211294, acc:, 0.900, Test loss:, 1.304231, acc:, 0.762,---, 0.0387, seconds ---
594 ,/, 3000 ,epoch,Train loss:, 0.115875, acc:, 0.950, Test loss:, 1.297720, acc:, 0.762,---, 0.0385, seconds ---
595 ,/, 3000 ,epoch,Train loss:, 0.118674, acc:, 0.925, Test loss:, 1.249348, acc:, 0.762,---, 0.0384, seconds ---
596 ,/, 3000 ,epoch,Train loss:, 0.062867, acc:, 0.975, Test loss:, 1.150777, acc:, 0.786,---, 0.0386, seconds ---
597 ,/, 3000 ,epoch,Train loss:, 0.192797, acc:, 0.900, Test loss:, 1.134781, acc:, 0.762,---, 0.0386, seconds ---
598 ,/, 3000 ,epoch,Train loss:, 0.012375, acc:, 1.000, Test loss:, 1.077510, acc:, 0.786,---, 0.0384, seconds ---
599 ,/, 3000 ,epoch,Train loss:, 0.066830, acc:, 0.975, Test loss:, 0.982622, acc:, 0.786,---, 0.0385, seconds ---
600 ,/, 3000 ,epoch,Train loss:, 0.117754, acc:, 0.975, Test loss:, 0.978268, acc:, 0.786,---, 0.0385, seconds ---
601 ,/, 3000 ,epoch,Train loss:, 0.112926, acc:, 0.950, Test loss:, 1.016869, acc:, 0.786,---, 0.0386, seconds ---
602 ,/, 3000 ,epoch,Train loss:, 0.055076, acc:, 0.975, Test loss:, 1.087587, acc:, 0.762,---, 0.0384, seconds ---
603 ,/, 3000 ,epoch,Train loss:, 0.089373, acc:, 0.975, Test loss:, 1.162620, acc:, 0.762,---, 0.0385, seconds ---
604 ,/, 3000 ,epoch,Train loss:, 0.081062, acc:, 0.975, Test loss:, 1.194194, acc:, 0.762,---, 0.0385, seconds ---
605 ,/, 3000 ,epoch,Train loss:, 0.090254, acc:, 0.975, Test loss:, 1.227266, acc:, 0.762,---, 0.0387, seconds ---
606 ,/, 3000 ,epoch,Train loss:, 0.085387, acc:, 0.975, Test loss:, 1.193597, acc:, 0.762,---, 0.0387, seconds ---
607 ,/, 3000 ,epoch,Train loss:, 0.033276, acc:, 1.000, Test loss:, 1.177193, acc:, 0.762,---, 0.0386, seconds ---
608 ,/, 3000 ,epoch,Train loss:, 0.091261, acc:, 0.975, Test loss:, 1.187001, acc:, 0.762,---, 0.0385, seconds ---
609 ,/, 3000 ,epoch,Train loss:, 0.091406, acc:, 0.950, Test loss:, 1.066655, acc:, 0.810,---, 0.0385, seconds ---
610 ,/, 3000 ,epoch,Train loss:, 0.087881, acc:, 0.950, Test loss:, 1.114982, acc:, 0.762,---, 0.0385, seconds ---
611 ,/, 3000 ,epoch,Train loss:, 0.025945, acc:, 1.000, Test loss:, 1.071421, acc:, 0.738,---, 0.0388, seconds ---
612 ,/, 3000 ,epoch,Train loss:, 0.021795, acc:, 1.000, Test loss:, 1.119410, acc:, 0.738,---, 0.0385, seconds ---
613 ,/, 3000 ,epoch,Train loss:, 0.093445, acc:, 0.950, Test loss:, 0.811203, acc:, 0.810,---, 0.0386, seconds ---
614 ,/, 3000 ,epoch,Train loss:, 0.049475, acc:, 1.000, Test loss:, 0.969878, acc:, 0.833,---, 0.0385, seconds ---
615 ,/, 3000 ,epoch,Train loss:, 0.214672, acc:, 0.925, Test loss:, 0.952356, acc:, 0.857,---, 0.0385, seconds ---
616 ,/, 3000 ,epoch,Train loss:, 0.128455, acc:, 0.950, Test loss:, 0.898879, acc:, 0.833,---, 0.0384, seconds ---
617 ,/, 3000 ,epoch,Train loss:, 0.032671, acc:, 1.000, Test loss:, 0.933155, acc:, 0.833,---, 0.0387, seconds ---
618 ,/, 3000 ,epoch,Train loss:, 0.084430, acc:, 0.975, Test loss:, 0.916501, acc:, 0.833,---, 0.0386, seconds ---
619 ,/, 3000 ,epoch,Train loss:, 0.134049, acc:, 0.950, Test loss:, 0.999067, acc:, 0.786,---, 0.0386, seconds ---
620 ,/, 3000 ,epoch,Train loss:, 0.053795, acc:, 1.000, Test loss:, 0.939266, acc:, 0.786,---, 0.0385, seconds ---
621 ,/, 3000 ,epoch,Train loss:, 0.041014, acc:, 1.000, Test loss:, 0.992778, acc:, 0.810,---, 0.0384, seconds ---
622 ,/, 3000 ,epoch,Train loss:, 0.080241, acc:, 0.950, Test loss:, 1.208726, acc:, 0.762,---, 0.0386, seconds ---
623 ,/, 3000 ,epoch,Train loss:, 0.068028, acc:, 0.975, Test loss:, 1.171737, acc:, 0.738,---, 0.0385, seconds ---
624 ,/, 3000 ,epoch,Train loss:, 0.052127, acc:, 0.975, Test loss:, 1.090066, acc:, 0.833,---, 0.0384, seconds ---
625 ,/, 3000 ,epoch,Train loss:, 0.123531, acc:, 0.950, Test loss:, 1.022483, acc:, 0.857,---, 0.0387, seconds ---
626 ,/, 3000 ,epoch,Train loss:, 0.027497, acc:, 1.000, Test loss:, 1.039686, acc:, 0.833,---, 0.0391, seconds ---
627 ,/, 3000 ,epoch,Train loss:, 0.042539, acc:, 1.000, Test loss:, 1.061557, acc:, 0.833,---, 0.0385, seconds ---
628 ,/, 3000 ,epoch,Train loss:, 0.195824, acc:, 0.875, Test loss:, 1.109131, acc:, 0.810,---, 0.0386, seconds ---
629 ,/, 3000 ,epoch,Train loss:, 0.112642, acc:, 0.925, Test loss:, 1.137226, acc:, 0.762,---, 0.0386, seconds ---
630 ,/, 3000 ,epoch,Train loss:, 0.247622, acc:, 0.900, Test loss:, 1.174085, acc:, 0.786,---, 0.0385, seconds ---
631 ,/, 3000 ,epoch,Train loss:, 0.069214, acc:, 0.950, Test loss:, 1.559642, acc:, 0.762,---, 0.0386, seconds ---
632 ,/, 3000 ,epoch,Train loss:, 0.070277, acc:, 0.975, Test loss:, 1.880262, acc:, 0.690,---, 0.0386, seconds ---
633 ,/, 3000 ,epoch,Train loss:, 0.232612, acc:, 0.950, Test loss:, 1.660719, acc:, 0.714,---, 0.0387, seconds ---
634 ,/, 3000 ,epoch,Train loss:, 0.396457, acc:, 0.925, Test loss:, 1.302976, acc:, 0.786,---, 0.0385, seconds ---
635 ,/, 3000 ,epoch,Train loss:, 0.069999, acc:, 0.975, Test loss:, 1.121805, acc:, 0.786,---, 0.0386, seconds ---
636 ,/, 3000 ,epoch,Train loss:, 0.056116, acc:, 1.000, Test loss:, 1.096690, acc:, 0.810,---, 0.0385, seconds ---
637 ,/, 3000 ,epoch,Train loss:, 0.089321, acc:, 0.975, Test loss:, 1.118676, acc:, 0.833,---, 0.0385, seconds ---
638 ,/, 3000 ,epoch,Train loss:, 0.081452, acc:, 0.950, Test loss:, 1.176484, acc:, 0.810,---, 0.0386, seconds ---
639 ,/, 3000 ,epoch,Train loss:, 0.197018, acc:, 0.925, Test loss:, 1.148436, acc:, 0.786,---, 0.0387, seconds ---
640 ,/, 3000 ,epoch,Train loss:, 0.074836, acc:, 0.950, Test loss:, 1.128767, acc:, 0.786,---, 0.0386, seconds ---
641 ,/, 3000 ,epoch,Train loss:, 0.104660, acc:, 0.925, Test loss:, 1.074492, acc:, 0.762,---, 0.0385, seconds ---
642 ,/, 3000 ,epoch,Train loss:, 0.193357, acc:, 0.925, Test loss:, 1.227226, acc:, 0.738,---, 0.0386, seconds ---
643 ,/, 3000 ,epoch,Train loss:, 0.071554, acc:, 0.975, Test loss:, 1.366389, acc:, 0.714,---, 0.0384, seconds ---
644 ,/, 3000 ,epoch,Train loss:, 0.279724, acc:, 0.925, Test loss:, 1.439921, acc:, 0.714,---, 0.0387, seconds ---
645 ,/, 3000 ,epoch,Train loss:, 0.148573, acc:, 0.925, Test loss:, 1.369332, acc:, 0.738,---, 0.0384, seconds ---
646 ,/, 3000 ,epoch,Train loss:, 0.132989, acc:, 0.925, Test loss:, 1.464049, acc:, 0.738,---, 0.0388, seconds ---
647 ,/, 3000 ,epoch,Train loss:, 0.080326, acc:, 0.975, Test loss:, 1.383865, acc:, 0.762,---, 0.0390, seconds ---
648 ,/, 3000 ,epoch,Train loss:, 0.120311, acc:, 0.950, Test loss:, 1.258431, acc:, 0.762,---, 0.0387, seconds ---
649 ,/, 3000 ,epoch,Train loss:, 0.178880, acc:, 0.925, Test loss:, 1.143220, acc:, 0.786,---, 0.0385, seconds ---
650 ,/, 3000 ,epoch,Train loss:, 0.382729, acc:, 0.850, Test loss:, 1.066373, acc:, 0.738,---, 0.0385, seconds ---
651 ,/, 3000 ,epoch,Train loss:, 0.242179, acc:, 0.875, Test loss:, 0.806779, acc:, 0.762,---, 0.0387, seconds ---
652 ,/, 3000 ,epoch,Train loss:, 0.262895, acc:, 0.900, Test loss:, 1.075588, acc:, 0.690,---, 0.0386, seconds ---
653 ,/, 3000 ,epoch,Train loss:, 0.138539, acc:, 0.925, Test loss:, 1.269282, acc:, 0.667,---, 0.0385, seconds ---
654 ,/, 3000 ,epoch,Train loss:, 0.227594, acc:, 0.925, Test loss:, 1.600361, acc:, 0.667,---, 0.0392, seconds ---
655 ,/, 3000 ,epoch,Train loss:, 0.149516, acc:, 0.950, Test loss:, 1.782812, acc:, 0.690,---, 0.0385, seconds ---
656 ,/, 3000 ,epoch,Train loss:, 0.346987, acc:, 0.925, Test loss:, 1.303278, acc:, 0.667,---, 0.0385, seconds ---
657 ,/, 3000 ,epoch,Train loss:, 0.122103, acc:, 0.950, Test loss:, 1.214580, acc:, 0.762,---, 0.0386, seconds ---
658 ,/, 3000 ,epoch,Train loss:, 0.077657, acc:, 0.975, Test loss:, 1.173009, acc:, 0.762,---, 0.0385, seconds ---
659 ,/, 3000 ,epoch,Train loss:, 0.125037, acc:, 0.925, Test loss:, 1.354559, acc:, 0.786,---, 0.0386, seconds ---
660 ,/, 3000 ,epoch,Train loss:, 0.172973, acc:, 0.900, Test loss:, 1.306534, acc:, 0.786,---, 0.0383, seconds ---
661 ,/, 3000 ,epoch,Train loss:, 0.131229, acc:, 0.950, Test loss:, 1.294176, acc:, 0.786,---, 0.0387, seconds ---
662 ,/, 3000 ,epoch,Train loss:, 0.219185, acc:, 0.900, Test loss:, 1.204110, acc:, 0.738,---, 0.0385, seconds ---
663 ,/, 3000 ,epoch,Train loss:, 0.202790, acc:, 0.925, Test loss:, 0.990299, acc:, 0.762,---, 0.0384, seconds ---
664 ,/, 3000 ,epoch,Train loss:, 0.126467, acc:, 0.950, Test loss:, 1.113482, acc:, 0.762,---, 0.0387, seconds ---
665 ,/, 3000 ,epoch,Train loss:, 0.134530, acc:, 0.950, Test loss:, 1.153553, acc:, 0.738,---, 0.0385, seconds ---
666 ,/, 3000 ,epoch,Train loss:, 0.201598, acc:, 0.925, Test loss:, 1.187103, acc:, 0.738,---, 0.0384, seconds ---
667 ,/, 3000 ,epoch,Train loss:, 0.150729, acc:, 0.975, Test loss:, 1.220944, acc:, 0.762,---, 0.0385, seconds ---
668 ,/, 3000 ,epoch,Train loss:, 0.274547, acc:, 0.900, Test loss:, 1.109968, acc:, 0.762,---, 0.0384, seconds ---
669 ,/, 3000 ,epoch,Train loss:, 0.122348, acc:, 0.975, Test loss:, 1.144256, acc:, 0.762,---, 0.0384, seconds ---
670 ,/, 3000 ,epoch,Train loss:, 0.098291, acc:, 1.000, Test loss:, 1.103089, acc:, 0.762,---, 0.0386, seconds ---
671 ,/, 3000 ,epoch,Train loss:, 0.135059, acc:, 0.975, Test loss:, 1.179942, acc:, 0.738,---, 0.0386, seconds ---
672 ,/, 3000 ,epoch,Train loss:, 0.048412, acc:, 1.000, Test loss:, 1.220173, acc:, 0.786,---, 0.0386, seconds ---
673 ,/, 3000 ,epoch,Train loss:, 0.057558, acc:, 0.975, Test loss:, 1.338838, acc:, 0.762,---, 0.0386, seconds ---
674 ,/, 3000 ,epoch,Train loss:, 0.105618, acc:, 0.950, Test loss:, 1.391784, acc:, 0.762,---, 0.0388, seconds ---
675 ,/, 3000 ,epoch,Train loss:, 0.041840, acc:, 1.000, Test loss:, 1.399671, acc:, 0.762,---, 0.0385, seconds ---
val_acc: 0.762 test_acc: 0.815 val_acc_latest: 0.762 test_acc_latest: 0.777
